"","SHA Code","PCT Code","PCT Name","Treatment Function Code","Treatment Function",">0-1",">1-2",">2-3",">3-4",">4-5",">5-6",">6-7",">7-8",">8-9",">9-10",">10-11",">11-12",">12-13",">13-14",">14-15",">15-16",">16-17",">17-18",">18-19",">19-20",">20-21",">21-22",">22-23",">23-24",">24-25",">25-26",">26-27",">27-28",">28-29",">29-30",">30-31",">31-32",">32-33",">33-34",">34-35",">35-36",">36-37",">37-38",">38-39",">39-40",">40-41",">41-42",">42-43",">43-44",">44-45",">45-46",">46-47",">47-48",">48-49",">49-50",">50-51",">51-52","52 plus","Total number of incomplete pathways"
"764","Q32","5J6","CALDERDALE PCT","IP120","ENT",151,77,103,104,85,64,56,30,24,14,18,15,13,7,12,8,8,8,5,1,2,1,3,2,0,1,1,0,1,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820
"765","Q32","5J6","CALDERDALE PCT","IP130","Ophthalmology",132,97,97,63,78,58,62,65,29,17,14,16,10,11,10,9,7,2,1,1,0,0,1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,1,793
"766","Q32","5J6","CALDERDALE PCT","IP140","Oral Surgery",37,22,35,38,33,16,32,12,11,20,17,9,4,16,3,1,3,7,1,0,1,1,0,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324
"767","Q32","5J6","CALDERDALE PCT","IP150","Neurosurgery",6,5,4,4,3,6,4,2,3,0,2,3,1,2,4,0,1,0,1,1,0,0,0,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,58
"768","Q32","5J6","CALDERDALE PCT","IP160","Plastic Surgery",24,21,18,14,11,14,10,9,8,17,1,5,7,5,3,3,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178
"769","Q32","5J6","CALDERDALE PCT","IP170","Cardiothoracic Surgery",2,5,2,4,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
"770","Q32","5J6","CALDERDALE PCT","IP300","General Medicine",40,39,27,29,9,4,11,13,3,7,5,7,7,6,3,1,3,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218
"771","Q32","5J6","CALDERDALE PCT","IP301","Gastroenterology",42,30,42,29,30,20,19,25,24,17,16,19,15,6,6,8,10,9,4,5,2,0,1,2,1,1,1,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388
"772","Q32","5J6","CALDERDALE PCT","IP320","Cardiology",41,29,31,24,17,16,13,15,18,11,7,6,6,4,3,1,3,2,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252
"773","Q32","5J6","CALDERDALE PCT","IP330","Dermatology",90,36,39,44,42,42,35,10,4,5,0,1,0,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354
"774","Q32","5J6","CALDERDALE PCT","IP340","Thoracic Medicine",1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10
"775","Q32","5J6","CALDERDALE PCT","IP400","Neurology",26,20,27,15,32,21,22,4,7,9,6,6,10,11,5,3,11,5,6,3,5,4,7,1,2,2,3,2,2,3,3,2,2,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,294
"776","Q32","5J6","CALDERDALE PCT","IP410","Rheumatology",18,17,13,13,10,11,8,10,6,5,1,3,6,1,4,5,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138
"777","Q32","5J6","CALDERDALE PCT","IP430","Geriatric Medicine",5,5,8,2,3,2,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
"778","Q32","5J6","CALDERDALE PCT","IP502","Gynaecology",118,51,54,51,45,37,43,33,36,30,30,22,30,20,25,16,10,19,10,12,19,6,12,6,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,739
"779","Q32","5J6","CALDERDALE PCT","IP999","Total",1347,831,932,775,724,585,606,486,405,321,275,281,266,231,201,160,153,122,76,80,74,31,48,35,28,36,23,23,18,19,17,15,12,17,9,4,8,4,3,6,2,2,3,2,3,4,1,0,1,3,2,3,4,9317
"780","Q32","5J6","CALDERDALE PCT","IPX01","Other",103,73,76,55,63,55,43,33,28,34,27,23,22,18,11,14,7,5,4,9,3,1,2,4,4,2,4,5,3,1,1,0,2,1,1,1,1,2,0,1,1,0,0,1,3,1,0,0,0,1,1,0,2,752
"781","Q32","5JE","BARNSLEY PCT","IP100","General Surgery",141,109,117,91,63,60,51,45,36,42,36,20,19,22,12,6,10,17,7,6,4,2,3,3,1,1,2,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,930
"782","Q32","5JE","BARNSLEY PCT","IP101","Urology",55,38,48,16,28,28,28,16,12,22,18,11,10,6,14,5,5,2,2,2,1,0,1,0,2,2,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,380
"783","Q32","5JE","BARNSLEY PCT","IP110","Trauma & Orthopaedics",267,224,217,173,130,98,128,74,81,61,41,34,41,26,21,24,23,14,11,7,3,3,2,2,5,2,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1720
"784","Q32","5JE","BARNSLEY PCT","IP120","ENT",79,88,76,33,38,33,26,12,18,16,23,12,12,9,7,4,4,8,2,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,508
"785","Q32","5JE","BARNSLEY PCT","IP130","Ophthalmology",132,133,107,95,63,47,25,9,12,8,9,4,6,2,3,1,6,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,672
"786","Q32","5JE","BARNSLEY PCT","IP140","Oral Surgery",44,61,38,47,71,23,28,15,13,18,15,12,7,3,3,7,2,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414
"787","Q32","5JE","BARNSLEY PCT","IP150","Neurosurgery",9,15,9,7,5,7,4,4,5,1,2,0,8,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81
"788","Q32","5JE","BARNSLEY PCT","IP160","Plastic Surgery",5,20,23,9,10,11,6,6,9,14,2,3,2,2,3,2,2,1,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,138
"789","Q32","5JE","BARNSLEY PCT","IP170","Cardiothoracic Surgery",5,2,5,1,3,0,0,2,0,1,0,0,1,1,1,0,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,29
"790","Q32","5JE","BARNSLEY PCT","IP300","General Medicine",58,73,46,27,37,27,25,22,44,14,18,17,12,8,4,3,6,6,2,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,454
"791","Q32","5JE","BARNSLEY PCT","IP301","Gastroenterology",16,42,69,65,43,38,17,15,15,21,8,18,6,6,4,4,4,2,4,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403
"792","Q32","5JE","BARNSLEY PCT","IP320","Cardiology",78,34,43,35,26,31,39,45,41,23,15,24,17,13,11,12,7,8,0,1,5,1,1,0,1,2,2,1,1,0,1,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,16,540
"793","Q32","5JE","BARNSLEY PCT","IP330","Dermatology",175,142,97,73,89,86,87,24,15,14,15,9,4,11,2,2,4,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,859
"794","Q32","5JE","BARNSLEY PCT","IP340","Thoracic Medicine",12,16,14,7,5,2,6,5,5,4,4,4,2,2,1,5,1,3,0,1,0,0,1,1,0,1,0,0,2,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,5,117
"795","Q32","5JE","BARNSLEY PCT","IP400","Neurology",18,14,16,7,18,5,9,3,3,9,3,0,2,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111
"796","Q32","5JE","BARNSLEY PCT","IP410","Rheumatology",21,28,35,34,27,27,23,8,4,7,3,7,4,5,3,7,3,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251
"797","Q32","5JE","BARNSLEY PCT","IP430","Geriatric Medicine",10,15,20,8,15,8,6,2,6,2,0,2,4,2,1,3,1,2,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112
"798","Q32","5JE","BARNSLEY PCT","IP502","Gynaecology",93,86,50,42,29,39,34,24,18,19,15,13,11,19,8,12,8,4,3,2,3,1,1,0,0,2,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,542
"799","Q32","5JE","BARNSLEY PCT","IP999","Total",1395,1321,1189,881,794,652,626,395,399,350,259,222,194,176,126,127,109,104,58,38,35,14,10,10,15,14,8,6,10,4,7,6,5,4,7,2,3,2,1,4,0,4,1,1,3,1,2,1,2,1,1,1,33,9633
"800","Q32","5JE","BARNSLEY PCT","IPX01","Other",177,181,159,111,94,82,84,64,62,54,32,32,26,38,27,30,20,19,13,7,12,3,0,2,3,3,1,1,4,2,1,4,2,3,2,1,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,9,1372
"801","Q32","5N1","LEEDS PCT","IP100","General Surgery",558,477,480,338,383,325,240,181,165,155,147,132,112,105,94,73,57,46,44,33,23,7,16,15,18,10,12,12,4,11,10,11,3,4,1,2,2,3,2,2,2,3,2,1,2,1,0,1,1,0,0,1,4,4331
"802","Q32","5N1","LEEDS PCT","IP101","Urology",225,222,174,165,178,152,127,70,50,82,64,43,41,31,39,24,22,21,16,6,6,2,8,4,2,0,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,1785
"803","Q32","5N1","LEEDS PCT","IP110","Trauma & Orthopaedics",411,404,414,322,351,335,260,175,223,234,194,166,168,130,106,102,73,49,67,41,36,18,22,36,34,25,14,20,21,9,15,10,24,8,8,12,10,6,10,3,3,5,4,5,4,4,4,5,2,1,2,0,6,4611
"804","Q32","5N1","LEEDS PCT","IP120","ENT",272,299,300,257,247,271,152,129,130,124,94,73,76,67,52,29,27,25,24,14,8,2,7,9,6,4,4,3,3,2,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2714
"805","Q32","5N1","LEEDS PCT","IP130","Ophthalmology",411,468,407,330,361,362,261,158,185,166,181,130,98,84,81,79,25,13,13,3,6,3,1,1,2,1,1,6,4,3,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,5,3859
"806","Q32","5N1","LEEDS PCT","IP140","Oral Surgery",63,125,142,105,97,119,94,60,54,101,60,115,57,43,34,28,20,14,8,10,2,1,4,4,0,3,0,2,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1370
"807","Q32","5N1","LEEDS PCT","IP150","Neurosurgery",45,57,36,37,20,22,17,16,8,9,12,13,10,6,6,7,3,2,2,0,2,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,340
"808","Q32","5N1","LEEDS PCT","IP160","Plastic Surgery",83,113,115,61,81,76,77,41,56,63,55,41,45,23,33,22,23,24,26,19,15,5,13,13,11,13,4,9,2,4,3,4,3,5,1,2,2,2,0,1,2,1,2,0,1,0,0,1,0,1,0,1,5,1203
"809","Q32","5N1","LEEDS PCT","IP170","Cardiothoracic Surgery",13,23,15,5,6,10,7,8,2,2,1,1,2,0,4,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,104
"810","Q32","5N1","LEEDS PCT","IP300","General Medicine",22,15,32,23,14,13,15,10,4,9,6,2,4,2,0,3,0,1,5,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184
"811","Q32","5N1","LEEDS PCT","IP301","Gastroenterology",248,246,273,188,244,222,106,70,84,97,55,53,42,32,21,16,12,15,5,9,3,4,3,5,6,3,6,2,3,0,5,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2085
"812","Q32","5N1","LEEDS PCT","IP320","Cardiology",180,199,209,146,151,77,77,51,44,35,44,40,27,22,13,12,7,2,5,2,1,0,1,1,0,2,2,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1355
"813","Q32","5N1","LEEDS PCT","IP330","Dermatology",322,263,251,172,195,185,96,41,58,48,39,20,14,11,7,9,6,3,2,1,3,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1751
"814","Q32","5N1","LEEDS PCT","IP340","Thoracic Medicine",108,116,81,47,49,55,28,15,19,16,9,6,3,5,4,2,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,574
"815","Q32","5N1","LEEDS PCT","IP400","Neurology",110,118,151,98,92,87,87,85,75,90,70,49,35,12,26,12,6,5,10,3,3,4,3,1,2,3,2,3,0,0,2,2,1,2,0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,1254
"816","Q32","5N1","LEEDS PCT","IP410","Rheumatology",163,131,113,84,87,74,33,22,18,19,5,13,14,5,4,3,7,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,805
"817","Q32","5N1","LEEDS PCT","IP430","Geriatric Medicine",96,66,88,61,53,44,45,18,11,15,11,5,1,3,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,521
"818","Q32","5N1","LEEDS PCT","IP502","Gynaecology",343,365,338,279,295,279,222,125,118,139,110,111,71,72,39,63,45,22,17,12,10,6,7,4,7,9,6,4,3,4,4,2,1,1,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3139
"819","Q32","5N1","LEEDS PCT","IP999","Total",4471,4671,4522,3339,3541,3351,2402,1563,1583,1710,1406,1197,999,792,657,582,424,318,293,203,152,72,104,123,102,87,74,75,54,45,44,37,38,25,14,24,25,18,19,11,12,12,13,11,8,7,7,7,4,6,9,7,51,39321
"820","Q32","5N1","LEEDS PCT","IPX01","Other",798,964,903,621,637,643,458,288,279,306,249,184,179,139,94,97,88,71,44,46,32,20,17,26,11,14,19,10,11,10,4,6,2,3,2,4,6,2,2,1,2,2,4,2,1,2,1,0,1,2,6,4,19,7336
"821","Q32","5N2","KIRKLEES PCT","IP100","General Surgery",350,184,205,165,169,138,143,111,96,73,85,93,89,64,58,52,54,56,50,47,15,15,14,10,5,10,11,11,8,5,7,2,2,4,5,3,2,2,0,0,1,0,0,1,2,0,0,0,0,0,1,0,3,2421
"822","Q32","5N2","KIRKLEES PCT","IP101","Urology",115,75,81,64,77,55,62,56,41,35,58,44,36,33,27,14,21,11,13,11,3,7,5,2,1,3,1,2,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,960
"823","Q32","5N2","KIRKLEES PCT","IP110","Trauma & Orthopaedics",265,299,320,232,178,162,140,111,129,107,119,101,86,77,62,56,49,56,29,26,31,12,9,13,15,16,19,16,11,6,5,4,2,5,4,2,5,1,0,2,0,0,2,0,3,2,0,0,1,0,0,0,2,2792
"824","Q32","5N2","KIRKLEES PCT","IP120","ENT",198,159,213,144,122,133,70,49,54,53,46,35,34,29,26,25,16,23,11,7,11,5,6,4,3,10,4,4,0,5,0,2,2,0,2,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1511
"825","Q32","5N2","KIRKLEES PCT","IP130","Ophthalmology",239,201,243,198,188,148,176,110,81,74,67,57,48,26,29,42,30,21,19,16,11,5,5,8,9,7,5,7,2,21,2,2,1,0,1,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,2111
"826","Q32","5N2","KIRKLEES PCT","IP140","Oral Surgery",115,81,126,66,93,68,69,29,44,62,34,44,44,31,38,18,12,18,14,14,8,3,5,2,19,5,3,4,2,6,3,1,4,2,0,2,1,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,1,1095
"827","Q32","5N2","KIRKLEES PCT","IP150","Neurosurgery",6,16,15,18,14,13,13,6,5,2,4,6,3,3,2,4,2,1,2,3,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141
"828","Q32","5N2","KIRKLEES PCT","IP160","Plastic Surgery",43,40,38,37,41,38,30,21,15,35,16,19,14,11,12,13,16,6,11,2,3,1,3,2,1,2,4,3,3,2,1,0,0,0,0,1,1,1,0,0,0,1,2,0,0,0,0,0,2,0,0,0,2,493
"829","Q32","5N2","KIRKLEES PCT","IP170","Cardiothoracic Surgery",13,13,11,4,2,4,3,2,1,1,2,3,0,1,1,2,0,2,1,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,71
"830","Q32","5N2","KIRKLEES PCT","IP300","General Medicine",63,68,53,39,31,16,12,13,14,9,11,14,12,4,1,5,1,3,4,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380
"831","Q32","5N2","KIRKLEES PCT","IP301","Gastroenterology",121,91,105,90,96,77,58,40,34,21,18,18,15,8,11,2,5,1,5,1,2,0,2,1,0,0,2,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,830
"832","Q32","5N2","KIRKLEES PCT","IP320","Cardiology",103,75,77,66,67,40,53,36,24,26,29,23,22,15,5,6,8,8,7,5,3,1,4,7,8,4,4,3,2,3,1,3,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,745
"833","Q32","5N2","KIRKLEES PCT","IP330","Dermatology",198,150,152,120,125,104,84,35,40,35,26,23,8,9,2,6,2,4,2,6,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1134
"834","Q32","5N2","KIRKLEES PCT","IP340","Thoracic Medicine",26,29,13,11,12,14,9,16,7,5,8,3,4,3,3,2,0,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,175
"835","Q32","5N2","KIRKLEES PCT","IP400","Neurology",62,59,59,44,50,45,44,31,25,33,35,17,19,18,22,6,12,6,9,5,3,3,1,1,2,3,0,2,2,2,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,627
"836","Q32","5N2","KIRKLEES PCT","IP410","Rheumatology",29,40,30,36,36,22,17,11,10,25,10,10,7,8,7,5,5,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314
"837","Q32","5N2","KIRKLEES PCT","IP430","Geriatric Medicine",36,14,11,11,9,7,4,7,4,17,10,2,4,7,0,3,3,1,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155
"838","Q32","5N2","KIRKLEES PCT","IP502","Gynaecology",202,161,141,93,94,72,85,79,59,76,65,46,42,45,29,43,41,25,24,17,14,17,11,9,11,9,5,5,3,1,5,4,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1538
"839","Q32","5N2","KIRKLEES PCT","IP999","Total",2481,2057,2152,1643,1657,1399,1244,877,792,825,735,689,576,469,393,389,354,324,258,199,128,87,82,79,85,82,73,74,52,61,33,27,17,19,23,21,16,18,3,11,6,7,8,4,10,5,4,9,5,2,5,2,89,20660
"840","Q32","5N2","KIRKLEES PCT","IPX01","Other",297,302,259,205,253,243,172,114,109,136,92,131,89,77,58,85,77,76,56,38,16,16,15,16,11,11,14,14,17,7,7,9,4,4,6,8,4,7,1,5,4,5,3,2,5,2,4,6,2,1,2,2,68,3167
"841","Q32","5N3","WAKEFIELD DISTRICT PCT","IP100","General Surgery",242,161,144,111,109,90,83,42,59,87,87,56,51,47,39,48,40,30,17,13,10,6,9,5,9,7,5,3,6,9,0,0,3,1,1,2,1,2,2,0,3,0,0,0,0,0,0,0,1,1,0,0,14,1656
"842","Q32","5N3","WAKEFIELD DISTRICT PCT","IP101","Urology",114,94,87,68,89,78,83,56,55,58,44,38,43,34,27,30,28,44,20,13,8,2,6,3,5,6,2,3,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,2,1150
"843","Q32","5N3","WAKEFIELD DISTRICT PCT","IP110","Trauma & Orthopaedics",237,213,231,174,161,184,181,124,111,115,112,95,73,61,76,60,63,40,40,34,30,8,14,12,21,29,15,17,18,14,5,6,1,2,1,2,0,2,0,0,1,1,1,1,0,3,0,0,1,0,0,0,1,2591
"844","Q32","5N3","WAKEFIELD DISTRICT PCT","IP120","ENT",180,151,160,91,104,79,96,64,101,75,52,40,53,40,32,30,35,25,20,5,6,2,11,4,8,7,6,10,7,3,0,0,0,0,0,0,2,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,1,1504
"845","Q32","5N3","WAKEFIELD DISTRICT PCT","IP130","Ophthalmology",284,265,303,218,246,226,153,126,115,98,96,78,52,57,65,58,48,38,37,10,16,2,7,10,16,3,2,34,7,30,7,2,3,4,0,0,0,2,0,1,2,2,0,1,1,1,1,1,0,0,0,1,6,2735
"846","Q32","5N3","WAKEFIELD DISTRICT PCT","IP140","Oral Surgery",89,71,76,43,110,51,62,41,51,60,39,72,34,41,46,30,36,25,19,14,5,0,7,3,12,11,0,3,2,2,2,1,1,1,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1066
"847","Q32","5N3","WAKEFIELD DISTRICT PCT","IP150","Neurosurgery",21,15,17,17,11,4,16,6,1,6,3,6,6,3,5,1,3,2,1,1,1,0,0,1,0,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152
"848","Q32","5N3","WAKEFIELD DISTRICT PCT","IP160","Plastic Surgery",52,52,52,36,44,51,61,24,26,38,35,24,37,31,26,16,24,14,12,11,11,4,6,3,3,1,0,0,2,2,2,1,2,3,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,5,715
"849","Q32","5N3","WAKEFIELD DISTRICT PCT","IP170","Cardiothoracic Surgery",9,4,8,5,4,5,5,3,2,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,51
"850","Q32","5N3","WAKEFIELD DISTRICT PCT","IP300","General Medicine",25,23,20,13,16,22,8,15,8,3,2,10,4,5,0,3,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181
"851","Q32","5N3","WAKEFIELD DISTRICT PCT","IP301","Gastroenterology",110,101,75,67,108,92,46,36,30,31,17,24,24,18,9,4,11,4,2,2,5,2,4,2,0,2,2,4,4,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,843
"852","Q32","5N3","WAKEFIELD DISTRICT PCT","IP320","Cardiology",93,88,73,48,65,59,69,56,55,51,35,31,43,21,11,12,8,11,11,6,7,1,3,4,3,2,1,1,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,876
"853","Q32","5N3","WAKEFIELD DISTRICT PCT","IP330","Dermatology",159,137,140,89,67,69,51,56,30,31,21,14,16,8,7,1,6,0,3,0,2,0,1,1,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,915
"854","Q32","5N3","WAKEFIELD DISTRICT PCT","IP340","Thoracic Medicine",41,51,33,47,41,26,34,28,26,20,13,14,12,9,7,5,8,3,2,2,0,0,1,2,1,2,2,2,3,4,4,1,0,0,0,1,1,2,0,0,0,2,2,2,1,0,0,0,0,1,0,0,5,461
"855","Q32","5N3","WAKEFIELD DISTRICT PCT","IP400","Neurology",66,90,66,44,65,54,36,31,42,52,49,15,20,6,14,8,8,8,3,0,0,0,0,2,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,685
"856","Q32","5N3","WAKEFIELD DISTRICT PCT","IP410","Rheumatology",52,33,51,20,24,28,25,27,25,16,18,15,9,5,4,4,4,3,4,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371
"857","Q32","5N3","WAKEFIELD DISTRICT PCT","IP430","Geriatric Medicine",20,9,6,1,3,7,3,1,4,4,1,5,3,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73
"858","Q32","5N3","WAKEFIELD DISTRICT PCT","IP502","Gynaecology",148,109,143,73,101,92,59,41,52,56,35,46,28,30,23,32,30,12,11,13,8,4,5,6,6,1,5,3,3,1,8,2,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1193
